restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Chianti Ristorante,https://chiantiristorante.com/,Wine,Marchesi di Barolo Collection,'16 Barolo Del Comune di Barolo,Bin 443,$160.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Marchesi di Barolo Collection,'18/'20 Marchesi Di Barolo Tradizione,Bin 166,$125.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Trentino,"'21 Pinot Nero Glener, Castelfeder, Alto Adige",Bin 244,$71.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Abruzzo,"'22 Montepulciano, Arché",Bin 336,$42.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Abruzzo,"'22 Montepulciano, Barone ""Cornacchia""",Bin 338,$42.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'19 Renieri Invetro,Bin 360,$48.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'20 Castello di Monsanto Monrosso,Bin 362,$48.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'21 La Mozza I Perazzi Sangiovese,Bin 363,$49.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'20 Sempre Ricordare Due Uve,Bin 365,$68.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'21 Querciabella Mongrana,Bin 367,$66.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'21 Castello Banfi Cum Laude,Bin 368,$95.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'15 Lanciola Terricci,Bin 370,$110.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,"'21 Tenuta di Biserno ""Il Pino di Biserno""",Bin 372,$120.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'19 Castello Banfi Summus,Bin 373,$140.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'17 Tenuta San Guido Sassicaia,Bin 385,$400.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'18 Tenuta San Guido Sassicaia,Bin 387,$410.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'19 Tenuta San Guido Sassicaia,Bin 389,$425.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'20 Tenuta San Guido Sassicaia,Bin 390,$425.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'21 Tenuta San Guido Sassicaia,Bin 391,$450.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'98 Ornellaia,Bin 392,$600.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'97 Solaia Marchesi Antinori,Bin 394,$700.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'22 Tignanello,Bin 397,$330.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Toscana,'22 Tenuta San Guido Sassicaia,Bin 398,$440.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Puglia,"'23 Primitivo, Castello Monaci ""Piluna""",Bin 400,$45.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Sardegna,"'22 Cannonau, Pedres",Bin 407,$44.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Sardegna,"'17 Red Blend, Agricola Punica ""Barrua""",Bin 408,$95.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Sicilia,"'20 Syrah, Rapitala ""Nadir""",Bin 409,$45.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Sicilia,"'23 Nero D'Avola, Rapitala ""Alto Reale""",Bin 410,$50.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Sicilia,"'22 Etna Rosso, Monteleone",Bin 411,$62.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Angelo Gaja Collection,"'13 Sori' Tildin, Piemonte",Bin 434,$950.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Angelo Gaja Collection,"'14 Sori' San Lorenzo, Piemonte",Bin 435,"$1,000.00"
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'21 MacMurray, Central Coast, CA",Bin 652,$49.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'22 Black Magnolia, Willamette Valley, OR",Bin 653,$53.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'21 Laetitia Estate, Santa Barbara County, CA",Bin 654,$53.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'23 Hess ""Shirtail Ranches,"" Central Coast, CA",Bin 655,$54.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'23 J. Lohr ""Fog's Reach,"" Arroyo Seco, CA",Bin 662,$70.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'22 Bethel Heights, Eola-Amily Hills, OR",Bin 672,$99.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'20 Las Alturas ""Belle Glos,"" Monterey, CA",Bin 674,$105.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'22 Merry Edwards, Russian River Valley, CA",Bin 675,$130.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Pinot Noir,"'21 Lavinea, Eola-Amily Hills, OR",Bin 677,$100.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Malbec,"'22 Belasco Llama ""Old Vine,"" Agrelo, Argentina",Bin 504,$39.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Malbec,"'24 Cuma ""Organic,"" Salta, Argentina",Bin 506,$38.00
